State,Suburb,Reason for seeking support,lat,lon,Service Demand,Service Supply,Demand to Supply Ratio
NSW,FORRESTERS BEACH,HOUSING,-33.40684651398666,151.4670196356541,0,1,0
NSW,FORSTER,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-32.22090079685824,152.53281505805336,54,16,3.375
NSW,FREDERICKTON,DISABILITIES|HOUSING,-31.025820147362467,152.86041902811877,0,3,0
NSW,FREEBURN ISLAND,HOUSING,-29.402719361430094,153.33308856195663,12,0,0
NSW,FREEMANS REACH,DISABILITIES|HOUSING|SUPPORT & COUNSELLING,-33.562546564889935,150.79934270536438,0,6,0
NSW,FREEMANS WATERHOLE,HOUSING,-32.98782068024232,151.49307316556943,2,0,0
NSW,FREEMANTLE,HOUSING,-33.275934521194166,149.36171140880788,3,0,0
NSW,FRENCHS FOREST,HOUSING,-33.748204451172214,151.22439620173952,25,2,12.5
NSW,FRESHWATER,HOUSING|SUPPORT & COUNSELLING,-33.77613552343185,151.28440796030426,6,0,0
NSW,GALSTON,HOUSING,-33.647387171588925,151.06685662713696,5,2,2.5
NSW,GARDEN SUBURB,DISABILITIES|HEALTH|HOUSING,-32.945623777607274,151.6789465662315,2,8,0.25
NSW,GATESHEAD,HOUSING|SUPPORT & COUNSELLING,-32.98339220762085,151.69134476529862,5,0,0
NSW,GEARYS FLAT,HOUSING,-31.17140281240012,152.5761085558361,1,0,0
NSW,GEORGES HALL,HOUSING,-33.90901251352525,150.98803235875204,12,6,2
NSW,GEORGETOWN,HOUSING,-32.9092879927686,151.7313511505323,29,0,0
NSW,GERRINGONG,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-34.73914065860008,150.8249845190964,0,3,0
NSW,GERROA,HOUSING,-34.773074201414644,150.7985617960782,1,0,0
NSW,GHOOLENDAADI,HOUSING,-30.951212276996575,149.91202868655967,16,0,0
NSW,GILEAD,HEALTH|HOUSING|SUPPORT & COUNSELLING,-34.1396121841738,150.77838279651525,0,3,0
NSW,GILGANDRA,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-31.716178568405223,148.61510007261268,1,9,0.1111111111111111
NSW,GINEROI,DISABILITIES|HOUSING,-29.739135470434793,150.50258552817883,11,0,0
NSW,GIRILAMBONE,HOUSING,-31.253218299999997,146.921099,1,0,0
NSW,GIRRAWEEN,HOUSING,-33.80026003805976,150.94445643736373,2,0,0
NSW,GLADESVILLE,HOUSING,-33.828116177413726,151.1272012396142,8,6,1.3333333333333333
NSW,GLEBE,EMPLOYMENT|HOUSING|LAW|SUPPORT & COUNSELLING,-33.878116005867945,151.18671649310468,69,12,5.75
NSW,GLEDSWOOD HILLS,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-34.01209132917384,150.78114690543796,10,0,0
NSW,GLEN INNES,DISABILITIES|HOUSING,-29.722793073475035,151.6887457635237,7,20,0.35
NSW,GLEN WILLIAM,HOUSING,-32.5114458978115,151.79533733129696,22,0,0
NSW,GLENDALE,HOUSING|SUPPORT & COUNSELLING,-32.9281146750948,151.64839423366612,13,0,0
NSW,GLENDENNING,HOUSING,-33.74812620042994,150.85421898330347,5,0,0
NSW,GLENELG,HOUSING,-33.73955527968634,148.09523639817516,7,0,0
NSW,GLENFIELD,DISABILITIES|HOUSING,-33.97151047492965,150.8933679071659,20,11,1.8181818181818181
NSW,GLENHAVEN,HOUSING,-33.70207857347844,150.99843801288483,0,3,0
NSW,GLENMORE PARK,DISABILITIES|HEALTH|HOUSING,-33.79163047755923,150.67998792948683,11,2,5.5
NSW,GLENNING VALLEY,HOUSING|SUPPORT & COUNSELLING,-33.35219681775471,151.42185561004453,2,0,0
NSW,GLENORIE,DISABILITIES|HOUSING,-33.57187093646058,150.99225436903734,8,0,0
NSW,GLENQUARRY,DISABILITIES|HOUSING|SUPPORT & COUNSELLING,-34.52938055956448,150.4838317178866,0,1,0
NSW,GLENROY,EMPLOYMENT|HEALTH|HOUSING|LAW|SUPPORT & COUNSELLING,-36.05154010049676,146.8994043941039,5,3,1.6666666666666667
NSW,GLENWOOD,HOUSING|SUPPORT & COUNSELLING,-33.74084304334534,150.94401726791114,4,0,0
NSW,GLOSSODIA,EMPLOYMENT|HEALTH|HOUSING|LAW,-33.532091811541896,150.78457599971912,0,1,0
NSW,GLOUCESTER,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-32.018395614991185,151.96116276073315,10,6,1.6666666666666667
NSW,GOODNIGHT,FAMILY VIOLENCE|HOUSING|LAW,-34.9217009380513,143.37656012332914,1,0,0
NSW,GOONELLABAH,HOUSING,-28.821751134052057,153.33124109293564,6,16,0.375
NSW,GOONOO FOREST,FAMILY VIOLENCE|HOUSING|LAW,-32.0144703336364,148.8770885199653,81,0,0
NSW,GOORIANAWA,HOUSING,-31.13300533423131,148.99005308814577,1,0,0
NSW,GORDON,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH|SUPPORT & COUNSELLING,-33.75563638096144,151.15345854919974,8,10,0.8
NSW,GOROKAN,DISABILITIES|HOUSING,-33.2582270366562,151.51225591214867,102,0,0
NSW,GOSFORD,HOUSING|SUPPORT & COUNSELLING,-33.424098120697536,151.34114744835207,131,43,3.046511627906977
NSW,GOSFORTH,HOUSING,-32.652334117671444,151.4897398199416,196,0,0
NSW,GOULBURN,HOUSING,-34.74792121616896,149.72773580731558,53,62,0.8548387096774194
NSW,GRAFTON,FAMILY VIOLENCE|HOUSING|LAW,-29.681701802555686,152.933656978204,95,45,2.111111111111111
NSW,GRANVILLE,HOUSING|SUPPORT & COUNSELLING,-33.83512513596219,151.00881870489803,80,6,13.333333333333334
NSW,GRASMERE,DISABILITIES|HOUSING|SUPPORT & COUNSELLING,-34.05779602908565,150.67059541850483,0,12,0
NSW,GRAWIN OPAL FIELDS,HOUSING,-29.666424642902467,147.6341704004409,17,0,0
NSW,GRAYS POINT,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-34.0606852119187,151.07975151804104,1,0,0
NSW,GREEN POINT,EMPLOYMENT|HEALTH|HOUSING|LAW,-33.45394647746015,151.3653298919319,6,1,6
NSW,GREEN VALLEY,HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.9029164245359,150.86713903777903,8,1,8
NSW,GREENACRE,DISABILITIES|HOUSING,-33.902524744886755,151.05817989031706,32,4,8
NSW,GREENFIELD PARK,HOUSING,-33.870608499999996,150.8980297,4,0,0
NSW,GREENHILL,FAMILY VIOLENCE|HOUSING|LAW,-31.056378,152.794172,2,0,0
NSW,GREENLANDS,HOUSING,-36.51797200727198,149.44378756042826,1,0,0
NSW,GREENLEIGH,DISABILITIES|HOUSING,-35.367136690850465,149.25332711617156,0,2,0
NSW,GREENWELL POINT,HOUSING,-34.90770012427304,150.730535335157,2,0,0
NSW,GREENWICH,DISABILITIES|HEALTH|HOUSING,-33.829327588481306,151.18478941362775,40,3,13.333333333333334
NSW,GREGORY HILLS,HOUSING,-34.03034570905465,150.77696975959316,5,2,2.5
NSW,GRENFELL,HOUSING,-33.92848961619209,148.18601106372202,0,7,0
NSW,GRETA,HOUSING,-32.68901122446325,151.38667258228907,12,0,0
NSW,GREYSTANES,DISABILITIES|HOUSING|MENTAL HEALTH,-33.82451944880109,150.94421778906604,55,6,9.166666666666666
NSW,GRIFFITH,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-34.28009038282423,146.04552456280797,22,38,0.5789473684210527
NSW,GUILDFORD,DISABILITIES|HOUSING|MENTAL HEALTH,-33.856232706560874,150.9909243207141,76,4,19
NSW,GUILDFORD WEST,FAMILY VIOLENCE|HOUSING|LAW,-33.84940325554346,150.96479018746146,95,0,0
NSW,GULARGAMBONE,HOUSING|SUPPORT & COUNSELLING,-31.289449423282942,148.49847586753347,2,7,0.2857142857142857
NSW,GULGONG,HOUSING,-32.36803049477998,149.52316316042138,1,9,0.1111111111111111
NSW,GUMBALIE,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-30.11502068783511,145.20819413502215,10,0,0
NSW,GUNDAGAI,HOUSING,-35.04283271841571,148.1036795405999,6,9,0.6666666666666666
NSW,GUNNEDAH,EMPLOYMENT|HEALTH|HOUSING,-30.995864031747473,150.20863402633063,18,20,0.9
NSW,GUNNING,DISABILITIES|FOOD|HEALTH|HOUSING|SUPPORT & COUNSELLING,-34.78810471491322,149.2656715725464,0,1,0
NSW,GUYRA,HEALTH|HOUSING|SUPPORT & COUNSELLING,-30.221432807569524,151.6269747574715,3,5,0.6
NSW,GWANDALAN,FOOD|HOUSING,-33.13963188630361,151.58213914809724,10,2,5
NSW,GWYNNEVILLE,HOUSING|LAW,-34.415112280627255,150.8831360158692,0,1,0
NSW,GYMEA,HOUSING|SUPPORT & COUNSELLING,-34.034439028293406,151.08565653925152,16,1,16
NSW,GYMEA BAY,HEALTH|HOUSING|SUPPORT & COUNSELLING,-34.049889563380106,151.087346514323,12,3,4
NSW,HABERFIELD,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH|SUPPORT & COUNSELLING,-33.87796483632318,151.13996463762558,8,5,1.6
NSW,HALLS CREEK,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-30.767399211857985,150.9273386271894,3,0,0
NSW,HAMILTON,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-32.92236987804395,151.74526284332924,42,6,7
NSW,HAMILTON EAST,HOUSING,-32.92757698564946,151.75476605273383,4,0,0
NSW,HAMILTON NORTH,HOUSING|SUPPORT & COUNSELLING,-32.91427869448481,151.73768976792266,1,5,0.2
NSW,HAMILTON SOUTH,HOUSING,-32.93351366708524,151.7479088577338,8,5,1.6
NSW,HAMILTON VALLEY,HOUSING,-36.027395402555,146.89391810518447,42,0,0
NSW,HAMLYN TERRACE,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.254088975533435,151.4708707740189,57,7,8.142857142857142
NSW,HAMMONDVILLE,DISABILITIES|HOUSING|MENTAL HEALTH,-33.95043220061728,150.95951582347382,14,10,1.4
NSW,HANGING ROCK,HEALTH|HOUSING|SUPPORT & COUNSELLING,-31.503456130961524,151.24802778821342,0,1,0
NSW,HARDEN,HEALTH|HOUSING|SUPPORT & COUNSELLING,-34.53827174878486,148.37684076497,8,5,1.6
NSW,HARRINGTON,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-31.863220985380405,152.66645775169127,1,0,0
NSW,HARRINGTON PARK,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-34.02399864934383,150.73492038542364,47,0,0
NSW,HARRIS PARK,ALCOHOL & OTHER DRUGS|HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.82255546029886,151.01117635765854,259,25,10.36
NSW,HASSALL GROVE,FAMILY VIOLENCE|HOUSING|LAW,-33.731135635828345,150.83816412809912,2,0,0
NSW,HASTINGS POINT,EMPLOYMENT|HEALTH|HOUSING|LAW,-28.36271713755271,153.57213254245463,15,1,15
NSW,HAWKESBURY HEIGHTS,HOUSING,-33.66716055151276,150.64337757208276,3,0,0
NSW,HAWKS NEST,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-32.62826576634128,152.21489440590486,12,3,4
NSW,HAY,DISABILITIES|HOUSING,-34.384221952336226,144.84271867624068,1,7,0.14285714285714285
NSW,HAY SOUTH,HOUSING,-34.6552159121903,144.81169040364767,1,0,0
NSW,HAYMARKET,DISABILITIES|HOUSING,-33.88096124567124,151.20500726164315,27,3,9
NSW,HAZELBROOK,FAMILY VIOLENCE|HOUSING|LAW,-33.721710209773086,150.44742154603412,10,0,0
NSW,HAZELGROVE,HOUSING,-33.65570658189559,149.8979858909559,7,0,0
NSW,HEATHCOTE,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-34.10473065834786,150.97964435490363,2,7,0.2857142857142857
NSW,HEATHERBRAE,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-32.78878412289604,151.73676883130292,3,0,0
NSW,HEBERSHAM,EMPLOYMENT|HEALTH|HOUSING,-33.74582658180988,150.82385205339315,2,6,0.3333333333333333
NSW,HECKENBERG,DISABILITIES|HOUSING|SUPPORT & COUNSELLING,-33.90828041293658,150.88980648229975,6,3,2
NSW,HEDDON GRETA,HOUSING,-32.80757216787779,151.5076322955799,3,0,0
NSW,HELENSBURGH,EMPLOYMENT|HEALTH|HOUSING|LAW,-34.18275159681825,150.98236513602572,0,1,0
NSW,HENLEY,HOUSING|SUPPORT & COUNSELLING,-33.84210957935358,151.13679168428607,1,0,0
NSW,HENTY,HOUSING,-35.52953405085342,147.0441133590961,1,7,0.14285714285714285
NSW,HEXHAM,HOUSING,-32.8228454,151.6805826,1,0,0
NSW,HILL TOP,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-36.33299116563873,148.69254994228538,5,0,0
NSW,HILLSDALE,FAMILY VIOLENCE|HOUSING|LAW,-33.95262109215615,151.22683108674167,13,0,0
NSW,HILLSTON,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.43888529529088,145.43689450988845,0,8,0
NSW,HOBARTVILLE,HOUSING|SUPPORT & COUNSELLING,-33.60435268056978,150.7429779870852,52,0,0
NSW,HOLBROOK,HEALTH|HOUSING|SUPPORT & COUNSELLING,-35.69704249919306,147.3136137076566,2,9,0.2222222222222222
NSW,HOLMESVILLE,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-32.91632928791737,151.57072138188116,13,0,0
NSW,HOLSWORTHY,FAMILY VIOLENCE|HOUSING|LAW,-34.06839987656939,150.91364022108692,11,0,0
NSW,HOMEBUSH,DISABILITIES|HOUSING|SUPPORT & COUNSELLING,-33.86280307355662,151.08059516164758,35,1,35
NSW,HOMEBUSH WEST,HOUSING|SUPPORT & COUNSELLING,-33.8624092140463,151.06786043004598,5,0,0
NSW,HOPEFIELD,HOUSING,-35.91677256168084,146.4627813714014,37,0,0
NSW,HORNSBY,HOUSING|SUPPORT & COUNSELLING,-33.697995358538975,151.0959022659941,75,16,4.6875
NSW,HORNSBY HEIGHTS,HOUSING|SUPPORT & COUNSELLING,-33.65711618825991,151.1008551685804,3,0,0
NSW,HORSLEY,DISABILITIES|HEALTH|HOUSING,-34.49000985918113,150.77326708198268,3,6,0.5
NSW,HORSLEY PARK,DISABILITIES|HOUSING,-33.84018652309568,150.84784201479061,5,3,1.6666666666666667
NSW,HOVELLS CREEK,FOOD|HOUSING,-34.068040899493596,148.85833789534766,15,0,0
NSW,HOWLONG,HEALTH|HOUSING|SUPPORT & COUNSELLING,-35.95587046342122,146.62496196104846,3,2,1.5
NSW,HOXTON PARK,HOUSING|SUPPORT & COUNSELLING,-33.9313417,150.8573943,4,0,0
NSW,HUNTERS HILL,HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.830674120303485,151.14561850795883,8,18,0.4444444444444444
NSW,HUNTERVIEW,HOUSING,-32.540752347091455,151.179999828773,57,0,0
NSW,HUNTINGWOOD,HOUSING,-33.79790968205474,150.88262924709753,259,0,0
NSW,HURLSTONE PARK,HOUSING|SUPPORT & COUNSELLING,-33.91017307242016,151.12893455588627,24,1,24
NSW,HURSTVILLE,HOUSING,-33.96171664042665,151.1009101612027,53,42,1.2619047619047619
NSW,HURSTVILLE GROVE,HOUSING,-33.97837769763956,151.09297291250851,27,0,0
NSW,ILLAWONG,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH|SUPPORT & COUNSELLING,-33.998205485345835,151.04152869063788,2,2,1
NSW,ILUKA,HOUSING,-29.39616243746546,153.35728781575224,16,3,5.333333333333333
NSW,INGEBIRAH,HOUSING,-36.63383861514555,148.52768846121714,1,0,0
NSW,INGLEBURN,HOUSING|SUPPORT & COUNSELLING,-34.004552704167914,150.86327602509274,66,5,13.2
NSW,INVERELL,DISABILITIES|HEALTH|HOUSING,-29.762755936169253,151.1102937742615,20,34,0.5882352941176471
NSW,ISLINGTON,ALCOHOL & OTHER DRUGS|DISABILITIES|EMPLOYMENT|FAMILY VIOLENCE|HEALTH|HOUSING|LAW|MENTAL HEALTH|SUPPORT & COUNSELLING,-32.91393074441249,151.74722749644008,9,7,1.2857142857142858
NSW,IVANHOE,DISABILITIES|FAMILY VIOLENCE|HEALTH|HOUSING|LAW|MENTAL HEALTH,-32.69966887659978,144.141108905311,4,0,0
NSW,JAMBEROO,HOUSING,-34.65588712122051,150.76439574274323,23,0,0
NSW,JAMISONTOWN,HOUSING,-33.7605007,150.667483,1,0,0
NSW,JANNALI,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-34.01575455273309,151.06578771074587,30,4,7.5
NSW,JEREMADRA,HOUSING,-35.814404879185034,150.13926263815344,76,0,0
NSW,JERILDERIE,DISABILITIES|HEALTH|HOUSING,-35.27698643519275,145.7535630691409,0,2,0
NSW,JERRABOMBERRA,FAMILY VIOLENCE|HOUSING|LAW,-35.38336686191125,149.20123352541484,7,0,0
NSW,JERRYS PLAINS,DISABILITIES|HOUSING,-32.4688120177192,150.8521621745327,1,0,0
NSW,JESMOND,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-32.90238222498772,151.69301407973612,33,3,11
NSW,JEWELLS,HOUSING,-33.0092145316509,151.68745137926553,78,0,0
NSW,JINDABYNE,HOUSING,-36.44333597789835,148.6332282123978,23,4,5.75
NSW,JORDAN SPRINGS,HOUSING,-33.723788539977896,150.73094430847422,120,0,0
NSW,JUGIONG,HOUSING,-34.813548673710066,148.33760036198862,3,0,0
NSW,JUNCTION HILL,HOUSING,-29.637123287956065,152.92999460525013,1,0,0
NSW,JUNEE,DISABILITIES|HEALTH|HOUSING,-34.865179603956165,147.58052930899638,3,12,0.25
NSW,KANAHOOKA,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH|SUPPORT & COUNSELLING,-34.49333198612307,150.8182876632966,0,4,0
NSW,KANDOS,HOUSING,-32.86024189785552,149.97068432805168,1,6,0.16666666666666666
NSW,KANGALOON,ALCOHOL & OTHER DRUGS|DISABILITIES|HEALTH|HOUSING|LAW|MENTAL HEALTH|SUPPORT & COUNSELLING,-34.5462283237177,150.54138463737996,6,1,6
NSW,KANWAL,HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.262807469252884,151.48477259577527,10,6,1.6666666666666667
NSW,KARABAR,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-35.3734541,149.2281431,2,0,0
NSW,KARIONG,FAMILY VIOLENCE|HOUSING|LAW,-33.45345141713141,151.2749279970077,11,2,5.5
NSW,KARUAH,FAMILY VIOLENCE|HOUSING|LAW,-32.6549897,151.9660333,5,0,0
NSW,KATOOMBA,HOUSING,-33.70613670755278,150.3001995864685,60,22,2.727272727272727
NSW,KEARNS,HOUSING,-34.0247554,150.8079061,2,0,0
NSW,KEARSLEY,HOUSING,-32.84873827222511,151.40072976765387,1,0,0
NSW,KEIRAVILLE,DISABILITIES|FAMILY VIOLENCE|HEALTH|HOUSING|LAW|MENTAL HEALTH,-34.4150673,150.8649926,2,0,0
NSW,KELLYVILLE,DISABILITIES|HOUSING|SUPPORT & COUNSELLING,-33.699511666686654,150.95363863613093,32,6,5.333333333333333
NSW,KELLYVILLE RIDGE,HOUSING,-33.6981753,150.9275574,54,0,0
NSW,KELSO,HOUSING,-33.41941279003606,149.6228250553904,2,10,0.2
NSW,KEMBLA GRANGE,HOUSING,-34.46772739315086,150.7983922839753,13,0,0
NSW,KEMPS CREEK,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.86594651702047,150.7873533579582,3,4,0.75
NSW,KEMPSEY,HOUSING,-31.060478517423487,152.84819535971067,29,26,1.1153846153846154
NSW,KENSINGTON,HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.91336830220979,151.22064073016344,89,7,12.714285714285714
NSW,KENTHURST,HOUSING,-33.6435383005032,150.97279200311388,11,2,5.5
NSW,KIACATOO,HOUSING,-33.050832512991285,146.77237397005158,18,0,0
NSW,KIAMA,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-34.67382352122665,150.84437126977286,3,9,0.3333333333333333
NSW,KIAMA DOWNS,HOUSING,-34.640192778729656,150.8466831044815,10,0,0
NSW,KILABEN BAY,HOUSING,-33.02708086993464,151.59705198979142,7,0,0
NSW,KILLARA,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-33.768006415239356,151.15704049581328,10,5,2
NSW,KILLARNEY HEIGHTS,HOUSING,-33.77716843936139,151.21556595345308,8,0,0
NSW,KILLARNEY VALE,HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.36782773323051,151.46091172014883,6,9,0.6666666666666666
NSW,KINCUMBER,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.472619719068874,151.39932703517582,55,5,11
NSW,KINGS LANGLEY,HOUSING,-33.749726675827716,150.93544145308618,89,3,29.666666666666668
NSW,KINGS PARK,DISABILITIES|HOUSING,-33.74350872078956,150.9077716789258,3,3,1
NSW,KINGS PLAINS,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-29.60208384315557,151.41339470899342,42,0,0
NSW,KINGSCLIFF,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-28.26264395323932,153.57348814096397,10,11,0.9090909090909091
NSW,KINGSFORD,HOUSING|SUPPORT & COUNSELLING,-33.92514234218541,151.22895875041795,60,3,20
NSW,KINGSGROVE,DISABILITIES|HOUSING,-33.939344164908555,151.09930387089776,27,0,0
NSW,KINGSWOOD,EMPLOYMENT|HOUSING|SUPPORT & COUNSELLING,-33.76430239030452,150.72447904652657,66,13,5.076923076923077
NSW,KINVARA,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-28.791734594588796,153.54700036647705,73,0,0
NSW,KIPPARA,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-31.234324583668723,152.52164929529616,1,0,0
NSW,KIRKCONNELL,HOUSING|LAW,-33.42240948664775,149.85090363685785,0,1,0
NSW,KIRRAWEE,HOUSING,-34.03299754537287,151.07330643163266,0,7,0
NSW,KIRRIBILLI,HOUSING,-33.84771667599558,151.21591592506627,13,2,6.5
NSW,KOGARAH,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.96729964889272,151.1365275013791,26,25,1.04
NSW,KOGARAH BAY,FAMILY VIOLENCE|HOUSING|LAW,-33.983543834689705,151.12444900061152,14,0,0
NSW,KOOLEWONG,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-33.46712855878868,151.32183277826982,45,0,0
NSW,KOORAGANG,HOUSING|SUPPORT & COUNSELLING,-32.865214531042206,151.7462796046221,84,0,0
NSW,KOOTINGAL,DISABILITIES|HOUSING|MENTAL HEALTH|SUPPORT & COUNSELLING,-31.059767210706884,151.0584451167631,3,4,0.75
NSW,KORALEIGH,FAMILY VIOLENCE|HOUSING|LAW,-35.1671914,143.42825,3,0,0
NSW,KOSCIUSZKO NATIONAL PARK,FAMILY VIOLENCE|HOUSING|LAW,-36.315186049152445,148.46302229224705,10,0,0
NSW,KOTARA,HEALTH|HOUSING,-32.94326754788125,151.6976601177314,4,1,4
NSW,KURNELL,HOUSING,-34.01949486654117,151.18582982026473,4,0,0
NSW,KURRABA POINT,HOUSING,-33.84187941123121,151.2231544841944,12,0,0
NSW,KURRAJONG,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-33.50370807507068,150.70213407549684,4,1,4
NSW,KURRI KURRI,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH|SUPPORT & COUNSELLING,-32.81505645261654,151.48020171879313,43,16,2.6875
NSW,KYALITE,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-34.89305934817945,143.52411354338227,3,0,0
NSW,KYEEMAGH,DISABILITIES|FAMILY VIOLENCE|HEALTH|HOUSING|LAW|MENTAL HEALTH,-33.949878802554636,151.16325974478494,4,0,0
NSW,KYOGLE,HEALTH|HOUSING|SUPPORT & COUNSELLING,-28.63955150981317,153.0153604512893,3,13,0.23076923076923078
NSW,LA PEROUSE,FAMILY VIOLENCE|HOUSING|LAW,-33.992113680402205,151.24132515040904,2,0,0
NSW,LADYSMITH,FAMILY VIOLENCE|HOUSING|LAW,-35.21572525935866,147.54945200566166,2,0,0
NSW,LAGGAN,DISABILITIES|HOUSING,-34.34920285029736,149.5628726871903,4,0,0
NSW,LAKE CARGELLIGO,FAMILY VIOLENCE|HOUSING|LAW,-33.37427378556206,146.33277897231537,2,4,0.5
NSW,LAKE CATHIE,HOUSING,-31.54653455858587,152.83556623055668,4,0,0
NSW,LAKE CONJOLA,HOUSING,-35.271336403820406,150.4697549805338,1,0,0
NSW,LAKE HAVEN,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.24449295488357,151.5029688170815,8,7,1.1428571428571428
NSW,LAKE ILLAWARRA,DISABILITIES|HOUSING|SUPPORT & COUNSELLING,-34.54101664013108,150.8626443644962,71,3,23.666666666666668
NSW,LAKE MACQUARIE,HOUSING,-33.07648580124881,151.5905939398469,12,0,0
NSW,LAKE MUNMORAH,FOOD|HOUSING,-33.190516444914486,151.5735540129213,28,3,9.333333333333334
NSW,LAKELANDS,DISABILITIES|HOUSING|SUPPORT & COUNSELLING,-32.96185325636855,151.649724896227,2,1,2
NSW,LAKEMBA,FAMILY VIOLENCE|HOUSING|LAW|SUPPORT & COUNSELLING,-33.918986321921835,151.07639087812174,31,24,1.2916666666666667
NSW,LAKESLAND,HOUSING,-34.18488809670814,150.49567892258926,4,0,0
NSW,LALOR PARK,HOUSING|SUPPORT & COUNSELLING,-33.76108668366505,150.93096374402216,17,0,0
NSW,LAMBTON,HOUSING|SUPPORT & COUNSELLING,-32.913429218282246,151.70633719389514,52,10,5.2
NSW,LANE COVE,HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.81752103924331,151.16699989023417,8,10,0.8
NSW,LANE COVE NORTH,HOUSING,-33.80601673104204,151.16183696571576,7,4,1.75
NSW,LANSVALE,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH,-33.90139872832828,150.96363409615066,62,0,0
NSW,LARGS,HEALTH|HOUSING|SUPPORT & COUNSELLING,-32.70459588740389,151.6061241223581,0,3,0
NSW,LARNOOK,HOUSING,-28.606850467648922,153.1423919556226,3,0,0
NSW,LAURIETON,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-31.644405287184405,152.7951969921184,4,16,0.25
NSW,LAVINGTON,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-36.0348478509382,146.93455481981476,14,10,1.4
NSW,LAWSON,EMPLOYMENT|HEALTH|HOUSING|LAW,-33.71982627758746,150.43431063171877,8,3,2.6666666666666665
NSW,LEETON,HOUSING,-34.49832837851064,146.38886309113278,25,17,1.4705882352941178
NSW,LEICHHARDT,FAMILY VIOLENCE|HOUSING|LAW|SUPPORT & COUNSELLING,-33.88242147398907,151.15475430161973,37,14,2.642857142857143
NSW,LEMON TREE PASSAGE,HOUSING|SUPPORT & COUNSELLING,-32.73263223638851,152.02848470800134,18,0,0
NSW,LENNOX HEAD,DISABILITIES|HOUSING,-28.788761441114072,153.58239658798334,0,2,0
NSW,LEPPINGTON,DISABILITIES|HOUSING,-33.969945326977516,150.79650669931158,5,1,5
NSW,LETHBRIDGE PARK,HOUSING,-33.7375743,150.7969937,2,0,0
NSW,LEUMEAH,HOUSING,-34.053417250180395,150.83897952861275,8,1,8
NSW,LEURA,DISABILITIES|HEALTH|HOUSING|SUPPORT & COUNSELLING,-33.70698387505335,150.33789125086307,18,7,2.5714285714285716
NSW,LEWISHAM,DISABILITIES|HEALTH|HOUSING|MENTAL HEALTH|SUPPORT & COUNSELLING,-33.895235172695244,151.14671629574065,18,12,1.5
